127.0.0.1 - - [06/Jul/2017:12:24:15 -0400] "GET / HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:48 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:50 -0400] "GET /logintest/index.js?1499363690204 HTTP/1.1" 200 12113
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:59 -0400] "GET /logintest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:59 -0400] "GET /logintest/css/pms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:54:59 -0400] "GET /logintest/js/angular_1-4-8.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/csv.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/angular-route_1.2.13.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/angular-animate-1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/jquery/jquery-3.1.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:00 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:01 -0400] "GET /logintest/index.js?1499363701596 HTTP/1.1" 200 12113
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:01 -0400] "GET /logintest/jGrid.html HTTP/1.1" 200 8033
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:02 -0400] "GET /logintest/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:02 -0400] "GET /logintest/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:02 -0400] "GET /logintest/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1129
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:55:18 -0400] "GET /logintest/css/bootstrap.min.css.map HTTP/1.1" 404 1116
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:43 -0400] "GET /logintest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:43 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:43 -0400] "GET /logintest/js/jquery/jquery-3.1.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:43 -0400] "GET /logintest/css/pms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:43 -0400] "GET /logintest/js/angular_1-4-8.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/angular-route_1.2.13.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/angular-animate-1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/csv.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:44 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:46 -0400] "GET /logintest/index.js?1499363926612 HTTP/1.1" 200 12105
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:48 -0400] "GET /logintest/js/datepicker/date.min.js.map HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/jquery/jquery-3.1.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/angular-animate-1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/angular-route_1.2.13.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/csv.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/angular_1-4-8.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:49 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/css/pms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:50 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:53 -0400] "GET /logintest/index.js?1499363931469 HTTP/1.1" 200 12105
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/jquery/jquery-3.1.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/angular-animate-1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/angular_1-4-8.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/csv.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/angular-route_1.2.13.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:56 -0400] "GET /logintest/css/pms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:58 -0400] "GET /logintest/index.js?1499363938061 HTTP/1.1" 200 12105
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:58 -0400] "GET /logintest/jGrid.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:58:58 -0400] "GET /logintest/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:59:01 -0400] "GET /logintest/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [06/Jul/2017:13:59:01 -0400] "GET /logintest/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1129
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:00:43 -0400] "GET /logintest/css/bootstrap.min.css.map HTTP/1.1" 404 1116
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/angular_1-4-8.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/angular-route_1.2.13.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/css/pms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:01 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/js/csv.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/js/jquery/jquery-3.1.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:02 -0400] "GET /logintest/js/angular-animate-1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:03 -0400] "GET /logintest/index.js?1499365623475 HTTP/1.1" 200 12104
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/jquery/jquery-3.1.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/angular-route_1.2.13.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/angular_1-4-8.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/csv.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/vfs_fonts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/angular-touch_1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/ui-grid.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/css/ui-grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/datepicker/date.min_1.0.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/pdfmake.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/css/bootstrap.min_3.3.7.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/css/pms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/example.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/datepicker/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/angular-animate-1.5.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/css/jquery-ui_1.11.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jul/2017:14:27:08 -0400] "GET /logintest/js/datepicker/bootstrap.min_3.3.7.js HTTP/1.1" 304 -
